precinct candidate race income
 24   1   3   4
 24   3   2   5
 24   1   3   4
 24   3   5   4
 24   3   0   5
 24   1   3   8
 24   3   1   8
 24   3   1   6
 24   3   2   3
 24   3   1   4
 24   3   2   7
 24   1   3   7
 24   1   4   7
 24   1   4   8
 24   1   3   6
 24   3   5   7
 24   3   1   6
 24   3   1   8
 24   1   1   6
 24   3   2   4
 24   3   3   7
 24   3   1   1
 24   3   3   1
 24   1   3   2
 24   1   3   4
 24   3   3   4
 24   1   1   3
 24   3   2   7
 24   1   2   2
 24   3   1   7
 24   1   3   3
 24   3   4   4
 64   3   2   5
 64   3   4   3
 64   3   4   2
 64   3   4   3
 64   1   4   2
 64   1   3   1
 64   3   4   1
 64   1   1   2
 64   1   3   1
 64   3   2   4
 64   1   2   6
 64   3   4   2
 64   3   2   2
 64   1   2   6
 64   1   3   3
 64   3   4   2
 64   3   4   3
 64   1   2   1
 64   3   2   2
 64   1   1   1
 64   2   1   1
 64   3   1   0
 64   1   2   3
 64   1   3   3
 64   1   3   2
 64   1   3   4
 64   3   0   1
 64   3   2   3
 64   1   3   8
 64   1   3   3
 64   1   3   0
 64   3   4   1
 64   3   2   2
 64   1   3   4
 64   3   1   8
 64   3   4   1
 64   3   4   2
 64   3   4   2
 64   1   3   2
 64   1   3   2
 64   3   2   2
 64   3   2   2
 64   3   2   1
 64   3   4   3
 64   3   2   2
 64   1   2   3
 64   1   5   3
 64   3   2   2
 64   1   1   1
 64   3   2   2
 64   1   3   2
 64   1   1   1
 64   1   3   1
 64   1   3   2
 64   1   2   5
 64   1   3   7
 64   1   2   5
 64   3   2   5
 64   1   4   6
 64   1   4   2
 64   1   3   2
 64   1   3   6
 64   1   4   4
 64   3   4   4
 64   1   4   5
 64   1   3   0
 64   1   2   5
 64   1   2   3
 64   2   1   6
 64   3   2   6
 54   3   1   0
 54   3   1   0
 54   3   1   5
 54   3   1   0
 54   1   1   4
 54   5   1   4
 54   5   1   4
 54   3   1   8
 54   3   2   3
 54   3   2   1
 54   1   1   3
 54   1   1   6
 54   1   1   4
 54   3   1   4
 54   1   2   2
 54   3   1   1
 54   3   1   2
 54   1   2   3
 54   3   1   4
 54   3   1   0
 54   3   1   4
 54   1   1   5
 54   3   1   6
 54   1   1   5
 54   3   4   6
 54   1   0   4
 54   3   2   3
 14   1   1   6
 14   3   1   7
 14   3   1   5
 14   4   1   6
 14   3   1   8
 14   3   1   5
 14   3   1   7
 14   4   1   4
 14   1   3   6
 14   1   3   1
 14   3   1   4
 14   3   1   2
 14   3   1   5
 14   3   1   4
 14   3   4   1
 14   3   1   3
 14   1   1   5
 14   3   1   3
 14   1   1   3
 14   3   1   4
 14   1   2   4
 14   1   1   4
 14   3   1   3
 14   3   1   5
 14   2   1   5
 14   3   1   5
 14   3   1   4
 14   3   1   0
 14   3   5   4
 14   3   2   6
 14   3   1   0
 14   2   2   7
 14   3   1   2
 14   4   1   4
 14   3   1   5
 14   1   1   3
 14   1   3   5
 14   2   1   3
 83   1   3   1
 83   3   1   3
 83   3   1   4
 83   1   1   2
 83   1   1   3
 83   1   2   2
 83   1   1   1
 83   1   1   1
 83   1   1   5
 83   3   2   4
 83   3   1   6
 83   3   1   2
 83   3   5   4
 83   1   1   4
 83   1   1   4
 83   3   2   1
 83   3   4   4
 83   1   1   2
 83   3   1   0
 83   3   1   8
 83   3   1   4
 83   3   1   3
 83   4   5   0
 83   1   3   2
 83   3   2   4
 83   3   1   4
 83   1   3   3
 83   3   1   5
 75   1   1   4
 75   3   1   2
 75   3   1   7
 75   3   1   8
 75   3   1   2
 75   3   1   2
 75   3   1   3
 75   3   1   3
 75   3   1   3
 75   3   4   2
 75   3   1   3
 75   3   1   2
 75   3   1   3
 75   3   1   3
 75   3   1   3
 75   5   1   6
 75   1   1   0
 75   3   1   4
 75   1   1   2
 75   3   4   4
 75   1   1   2
 75   3   2   2
 75   3   1   4
 75   3   2   0
 75   1   1   6
 75   1   5   7
 75   3   1   2
 75   3   1   6
 75   3   2   3
 75   3   1   6
 75   3   1   6
 75   1   1   3
 75   1   2   3
 75   3   1   6
 75   3   1   6
 75   3   1   6
 75   5   1   5
 75   3   1   2
 75   1   2   5
 75   3   1   6
 75   3   1   3
 75   1   4   1
 75   3   2   7
 75   1   1   4
 75   2   3   1
 75   3   2   3
 75   1   2   5
 75   1   2   2
 75   1   1   2
 53   1   1   6
 53   4   1   7
 53   3   1   0
 53   1   1   6
 53   3   1   3
 53   3   0   1
 53   3   1   5
 53   1   1   4
 53   1   1   2
 53   3   1   6
 53   3   1   1
 53   1   1   4
 53   1   1   6
 53   1   1   1
 53   3   1   4
 53   1   5   3
 53   1   1   3
 53   1   1   4
 53   3   1   6
 53   3   1   5
 53   1   1   7
 53   3   1   3
 53   3   2   7
 53   3   5   5
 53   3   1   0
 53   3   1   4
 53   3   1   7
 53   1   1   3
 53   3   1   3
 53   3   1   0
 53   1   1   4
 53   3   1   5
 53   3   1   2
 53   3   1   5
 53   3   1   3
 53   1   2   5
 53   3   1   5
 53   3   1   6
 53   3   1   3
 53   1   1   4
 53   3   1   3
 53   1   1   4
 53   1   1   4
 53   1   1   2
 53   3   1   6
 53   1   1   1
 53   1   1   1
 53   1   2   7
 53   4   1   2
 53   3   2   7
 53   1   2   1
 53   3   1   8
 53   1   1   8
 53   3   1   5
 53   1   1   7
 53   1   1   1
 53   1   4   4
 53   4   1   6
 53   3   1   3
 55   3   1   1
 55   1   1   8
 55   3   1   2
 55   3   1   2
 55   1   1   4
 55   3   1   4
 55   3   1   3
 55   1   1   5
 55   3   1   6
 55   1   1   5
 55   3   1   1
 55   1   1   3
 55   1   1   4
 55   3   2   5
 55   3   1   3
 55   3   1   0
 55   3   1   1
 55   1   1   5
 55   3   1   8
 55   3   1   3
 55   1   1   1
 55   1   1   2
 55   1   2   3
 55   3   1   1
 55   3   4   1
 55   3   2   0
 55   3   1   5
 55   1   2   6
 55   3   1   2
 55   1   2   5
 55   3   2   3
 55   3   1   3
 55   1   1   5
 55   1   1   1
 55   3   1   4
 55   1   1   4
 55   1   1   2
 55   3   1   3
 55   3   1   4
 55   3   2   5
 55   1   2   5
 55   1   1   3
 55   3   1   5
 55   1   1   4
 55   1   3   3
 55   1   3   2
 55   3   1   6
 55   3   1   5
 55   1   1   4
 55   1   1   2
 55   3   1   4
 55   3   4   4
 55   1   1   8
 55   3   4   2
 55   3   1   4
 55   1   1   7
 55   1   2   7
 55   3   1   4
 55   1   2   8
 55   1   4   5
 55   1   2   4
 55   3   1   5
 55   1   1   5
 55   3   1   4
 55   3   2   5
 55   3   2   4
 23   3   1   0
 23   3   1   4
 23   3   1   8
 23   3   1   4
 23   3   1   5
 23   3   1   6
 23   3   1   6
 23   3   0   6
 23   3   1   8
 23   3   1   7
 23   1   3   5
 23   3   1   7
 23   3   1   5
 23   1   3   5
 23   1   1   5
 23   3   1   7
 23   3   1   4
 23   3   1   6
 23   1   1   8
 23   1   4   8
 23   3   1   3
 23   3   1   8
 23   3   1   8
 23   1   4   5
 23   1   5   6
 23   3   1   8
 23   3   4   8
 23   3   2   8
 23   1   1   1
 23   3   1   8
 23   3   1   8
 23   1   1   8
 23   3   4   8
 23   5   2   6
 23   3   3   8
 23   1   3   3
 23   3   1   8
 23   1   1   7
 23   1   1   8
 23   3   1   5
 23   3   1   7
 23   3   1   8
 23   1   3   2
 23   3   2   8
 23   3   1   8
 23   3   2   8
 23   4   1   6
 23   1   0   0
 35   3   1   4
 35   3   1   8
 35   1   3   2
 35   3   1   0
 35   3   1   2
 35   1   1   4
 35   3   1   3
 35   3   1   5
 35   3   1   5
 35   3   1   3
 35   3   1   4
 35   3   1   3
 35   1   1   4
 35   1   1   2
 35   3   1   3
 35   3   1   4
 35   3   1   0
 35   3   1   4
 35   3   1   4
 35   3   1   8
 35   3   5   4
 35   3   1   3
 35   3   1   1
 35   1   1   4
 35   1   3   2
 35   3   1   3
 35   3   1   4
 35   3   1   4
 35   3   2   8
 35   1   1   7
 35   3   1   4
 35   3   1   2
 35   2   1   3
 35   3   2   8
 35   1   3   3
 35   3   2   5
 35   3   1   4
 35   1   5   6
 35   1   2   3
 35   1   1   4
 35   1   5   8
 35   3   2   3
 35   3   4   4
 35   3   2   3
 35   1   1   3
 35   1   1   0
 35   3   4   5
 35   3   4   4
 35   3   1   1
 35   1   3   6
 35   1   3   2
 35   1   3   5
 85   1   3   6
 85   1   3   1
 85   3   1   8
 85   1   3   4
 85   4   1   0
 85   3   1   5
 85   1   3   2
 85   3   1   1
 85   1   1   4
 85   1   3   1
 85   1   1   1
 85   3   1   1
 85   1   5   2
 85   3   2   3
 85   3   1   2
 85   1   1   2
 85   1   3   1
 85   3   2   2
 85   1   1   3
 85   1   2   5
 85   1   1   8
 85   3   2   1
 85   3   1   3
 73   1   2   4
 73   1   5   5
 73   1   1   5
 73   5   2   4
 73   1   2   4
 73   3   1   4
 73   1   1   1
 73   3   1   6
 73   3   1   4
 73   3   1   4
 73   3   1   4
 73   3   1   5
 73   3   1   4
 73   1   2   6
 73   3   1   4
 73   1   1   1
 73   1   3   3
 73   1   0   1
 73   1   5   2
 73   1   2   7
 73   3   1   4
 73   1   3   5
 73   3   1   8
 73   1   3   6
 73   3   1   6
 73   3   1   3
 73   3   1   6
 73   3   1   3
 73   3   1   4
 73   1   3   2
 73   3   1   4
 73   1   0   3
 73   3   2   4
 73   3   1   5
 73   1   1   5
 73   3   1   2
 73   1   1   1
 73   3   1   2
 73   3   1   7
 73   1   1   3
 73   3   1   5
 65   3   4   3
 65   1   3   6
 65   1   0   1
 65   3   5   0
 65   1   3   5
 65   3   4   2
 65   1   4   1
 65   3   4   2
 65   3   4   2
 65   1   3   3
 65   1   3   3
 65   1   2   3
 65   3   1   2
 65   3   2   2
 65   1   3   4
 65   1   3   4
 65   1   1   1
 65   3   3   1
 65   1   1   2
 65   3   2   3
 65   3   2   3
 65   3   3   0
 65   1   3   1
 65   3   4   2
 65   1   3   2
 65   1   3   3
 65   3   5   3
 65   1   3   3
 65   3   4   4
 65   3   2   5
 65   1   3   6
 65   1   3   5
 65   1   2   6
 65   3   4   1
 65   3   2   0
 65   3   2   0
 65   1   3   6
 65   1   2   5
 65   3   0   3
 65   3   4   1
 43   3   1   1
 43   3   1   2
 43   3   1   0
 43   3   1   2
 43   3   1   2
 43   3   1   4
 43   3   1   4
 43   3   1   4
 43   3   1   0
 43   3   1   4
 43   3   1   2
 43   3   1   4
 43   3   1   1
 43   3   1   6
 43   3   1   0
 43   3   1   0
 43   3   1   3
 43   3   1   4
 43   3   2   2
 43   3   1   2
 43   3   1   0
 43   3   1   0
 43   3   1   4
 43   3   1   5
 43   3   1   6
 43   3   1   5
 43   3   1   4
 43   3   1   5
 43   3   1   2
 43   3   1   2
 43   3   1   4
 43   3   1   4
 43   3   1   0
 43   3   1   3
 43   5   5   5
 43   3   1   1
 43   3   1   4
 43   4   1   3
 43   3   1   4
 43   3   1   1
 43   3   1   4
 43   3   1   1
 74   3   1   3
 74   3   1   2
 74   3   1   4
 74   3   1   3
 74   3   1   3
 74   1   1   2
 74   3   1   2
 74   3   1   3
 74   3   1   6
 74   3   2   2
 74   3   1   2
 74   1   2   3
 74   3   1   3
 74   1   3   6
 74   1   2   8
 74   1   1   6
 74   3   1   2
 74   3   1   6
 74   2   1   6
 74   3   1   2
 74   1   3   5
 74   1   2   8
 74   1   1   8
 74   3   1   2
 74   3   1   4
 74   1   1   7
 74   3   2   4
 74   1   2   4
 74   1   4   6
 74   1   3   2
 74   1   3   7
 74   3   2   1
 74   1   1   1
 74   3   1   8
 74   3   2   3
 74   1   1   4
 74   1   1   2
 13   1   1   3
 13   3   2   4
 13   5   1   5
 13   1   1   6
 13   1   1   7
 13   1   1   5
 13   3   1   0
 13   3   1   5
 13   3   1   8
 13   1   1   5
 13   3   1   7
 13   3   1   2
 13   2   1   4
 13   3   1   0
 13   3   4   4
 13   3   1   6
 13   3   1   2
 13   1   1   2
 13   1   1   6
 13   3   2   5
 13   3   1   4
 13   3   2   5
 13   3   1   5
 13   3   1   4
 13   3   3   5
 13   3   1   4
 13   1   1   4
 13   3   1   0
 13   1   0   3
 13   1   1   6
 13   3   1   6
 13   3   1   5
 13   3   1   5
 13   3   1   4
 13   3   4   0
 13   3   1   1
 13   4   1   2
 13   3   2   5
 13   3   1   3
 13   1   1   5
 13   1   0   0
 13   3   4   2
 13   1   3   4
 13   1   1   5
 13   3   1   3
 13   3   1   6
 13   1   1   4
 13   3   1   4
 13   4   5   6
 13   3   1   6
 13   3   1   2
 13   3   4   5
 13   3   4   7
 13   1   1   0
 13   3   4   7
 13   3   1   0
 91   1   3   0
 91   1   3   0
 91   3   4   4
 91   1   3   8
 91   1   3   1
 91   1   3   1
 91   1   2   2
 91   1   5   3
 91   3   1   1
 91   3   2   1
 91   3   1   1
 91   3   1   2
 91   1   3   2
 91   3   2   1
 91   3   1   2
 91   1   3   3
 91   3   4   1
 91   3   2   0
 91   3   4   1
 91   1   4   3
 91   1   3   5
 91   3   1   3
 91   1   5   2
 91   3   4   1
 91   3   1   1
 91   3   1   1
 91   3   1   1
 91   1   3   2
 91   1   3   2
 91   1   5   2
 91   3   2   2
 91   3   2   3
 91   1   3   3
 91   3   2   2
 91   1   2   3
 91   1   3   1
 91   1   2   1
 91   3   2   5
 91   1   3   3
 91   1   3   3
 91   1   2   1
 91   3   2   3
 91   3   1   3
 91   1   3   2
 91   3   2   5
 91   1   3   1
 91   1   3   2
 91   3   1   3
 91   3   2   3
 91   3   2   3
 91   1   2   3
 91   1   3   1
 91   1   3   5
 91   1   2   1
 91   1   4   1
 91   1   3   5
 91   1   2   1
 91   1   0   4
 91   1   3   1
 91   3   4   2
 91   3   1   2
 91   3   4   2
 91   1   2   1
 91   3   1   3
 91   1   3   5
 91   1   2   2
 91   1   3   3
 91   1   3   3
 91   1   3   3
 91   1   3   2
 91   1   2   5
 91   1   3   1
 91   3   2   3
 91   1   3   2
 91   1   3   1
 91   3   2   2
 91   1   3   4
 91   3   5   3
 91   3   2   4
 91   3   2   1
 91   1   3   3
 84   3   1   2
 84   4   3   1
 84   3   1   6
 84   1   1   2
 84   5   1   3
 84   3   1   2
 84   3   1   4
 84   3   1   3
 84   3   3   2
 84   3   2   1
 84   3   1   3
 84   3   1   7
 84   3   1   3
 84   4   2   3
 84   3   1   1
 84   3   1   1
 84   3   1   3
 84   4   1   5
 84   3   3   3
 84   3   2   2
 84   1   3   2
 84   1   3   3
 84   3   1   2
 84   3   2   2
 84   1   3   2
 84   3   1   2
 84   3   1   1
 84   3   2   1
 84   1   3   1
 84   3   3   1
 84   3   2   1
 84   3   1   1
 84   3   1   0
 84   3   2   2
 84   3   2   2
 84   3   1   2
 84   3   1   2
 84   5   2   1
 84   3   2   2
 84   3   2   2
 84   3   1   3
 84   4   1   2
 84   4   2   2
 84   3   2   2
 84   3   2   1
 95   5   3   1
 95   1   3   1
 95   1   3   5
 95   1   3   3
 95   1   3   3
 95   1   3   7
 95   1   3   3
 95   1   3   3
 95   1   3   2
 95   1   1   1
 95   1   3   0
 95   1   3   2
 95   1   3   2
 95   1   3   6
 95   1   3   1
 95   1   2   2
 95   1   1   3
 95   1   3   1
 95   3   3   3
 95   1   3   1
 95   3   3   3
 95   1   3   0
 95   1   3   3
 95   1   2   3
 95   1   3   1
 95   1   3   4
 95   1   3   2
 95   1   3   1
 95   3   4   2
 95   1   3   1
 95   1   3   1
 95   1   2   5
 95   1   3   2
 95   1   3   1
 95   1   3   3
 95   1   3   0
 95   1   3   2
 95   1   3   1
 95   1   1   1
 95   3   2   4
 95   1   3   0
 95   3   2   3
 95   3   2   3
 95   1   3   1
 95   1   3   3
 95   1   3   1
 95   1   3   2
 95   1   3   2
 95   1   3   5
 33   3   1   4
 33   3   1   4
 33   3   1   4
 33   3   1   4
 33   3   1   2
 33   3   1   4
 33   1   1   6
 33   3   1   2
 33   3   1   4
 33   3   1   2
 33   3   1   3
 33   3   1   2
 33   1   1   4
 33   3   1   5
 33   1   1   3
 33   3   1   1
 33   3   2   3
 33   3   1   2
 33   1   1   0
 33   3   1   0
 33   3   1   0
 33   3   1   4
 33   3   1   4
 33   3   1   0
 33   3   2   3
 33   3   1   1
 33   1   1   2
 33   3   1   0
 33   3   1   6
 33   1   3   1
 33   3   1   0
 33   3   1   1
 33   1   1   2
 33   3   1   1
 33   3   1   4
 33   1   2   2
 33   3   1   2
 33   3   1   2
 33   1   1   1
 33   1   1   1
 33   3   1   4
 33   3   1   3
 33   3   3   6
 33   1   2   1
 33   3   1   0
 33   3   1   0
 33   3   1   4
 33   3   1   4
 33   3   1   3
 33   3   1   0
 33   3   2   2
 33   1   1   3
 33   1   3   2
 33   3   1   0
